Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,586752000,486594000,462759000,442468000
effectOfAccountingCharges,,,,
incomeBeforeTax,930879000,738863000,862270000,288801000
minorityInterest,,,,
netIncome,840854000,634557000,859867000,328115000
sellingGeneralAdministrative,369288000,289008000,275805000,252562000
grossProfit,1880779000,1481886000,1544338000,1373377000
ebit,924739000,706284000,805774000,678347000
operatingIncome,924739000,706284000,805774000,678347000
otherOperatingExpenses,,,,
interestExpense,,,,-2701000.0
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,90025000,104306000,2403000,-39314000
totalRevenue,2948037000,2317512000,2410706000,2151369000
totalOperatingExpenses,2023298000,1611228000,1604932000,1473022000
costOfRevenue,1067258000,835626000,866368000,777992000
totalOtherIncomeExpenseNet,6140000,32579000,56496000,-389546000
discontinuedOperations,,,,
netIncomeFromContinuingOps,840854000,634557000,859867000,328115000
netIncomeApplicableToCommonShares,840854000,634557000,859444000,327926000
