Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,2738000000,2365000000,2440000000,2298000000
effectOfAccountingCharges,,,,
incomeBeforeTax,8211000000,4968000000,4077000000,2873000000
minorityInterest,222000000,219000000,213000000,198000000
netIncome,7071000000,4495000000,3687000000,2368000000
sellingGeneralAdministrative,11006000000,9591000000,9540000000,9568000000
grossProfit,25009000000,19753000000,18673000000,17882000000
ebit,9218000000,5665000000,4757000000,3838000000
operatingIncome,9218000000,5665000000,4757000000,3838000000
otherOperatingExpenses,,,,
interestExpense,-533000000,-546000000,-670000000,-826000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1140000000,497000000,390000000,539000000
totalRevenue,43075000000,34608000000,31904000000,30578000000
totalOperatingExpenses,33857000000,28943000000,27147000000,26740000000
costOfRevenue,18066000000,14855000000,13231000000,12696000000
totalOtherIncomeExpenseNet,-1007000000,-697000000,-680000000,-965000000
discontinuedOperations,,24000000.0,24000000.0,34000000.0
netIncomeFromContinuingOps,7071000000,4471000000,3687000000,2334000000
netIncomeApplicableToCommonShares,7042000000,4473000000,3666000000,2353000000
