Breakdown,2021-12-25,2020-12-26,2019-12-28,2018-12-29
researchDevelopment,2845000000,1983000000,1547000000,1434000000
effectOfAccountingCharges,,,,
incomeBeforeTax,3675000000,1280000000,372000000,328000000
minorityInterest,,,,
netIncome,3162000000,2490000000,341000000,337000000
sellingGeneralAdministrative,1448000000,995000000,750000000,562000000
grossProfit,7929000000,4347000000,2868000000,2447000000
ebit,3648000000,1369000000,631000000,451000000
operatingIncome,3648000000,1369000000,631000000,451000000
otherOperatingExpenses,-12000000,-12000000,-60000000,-60000000
interestExpense,-34000000,-47000000,-94000000,-121000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,513000000,-1210000000,31000000,-9000000
totalRevenue,16434000000,9763000000,6731000000,6475000000
totalOperatingExpenses,12786000000,8394000000,6100000000,6024000000
costOfRevenue,8505000000,5416000000,3863000000,4028000000
totalOtherIncomeExpenseNet,27000000,-89000000,-259000000,-123000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,3162000000,2490000000,341000000,337000000
netIncomeApplicableToCommonShares,3162000000,2490000000,341000000,337000000
