Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,5322000000,4159000000,4445000000,3983000000
minorityInterest,,,,
netIncome,4325000000,4778000000,3304000000,2920000000
sellingGeneralAdministrative,3544000000,3420000000,3089000000,2988000000
grossProfit,9104000000,7821000000,7762000000,7193000000
ebit,5560000000,4401000000,4673000000,4205000000
operatingIncome,5560000000,4401000000,4673000000,4205000000
otherOperatingExpenses,,,,
interestExpense,-238000000,-242000000,-228000000,-222000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,997000000,-619000000,1141000000,1063000000
totalRevenue,22106000000,22147000000,22307000000,21758000000
totalOperatingExpenses,16546000000,17746000000,17634000000,17553000000
costOfRevenue,13002000000,14326000000,14545000000,14565000000
totalOtherIncomeExpenseNet,-238000000,-242000000,-228000000,-222000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,4325000000,4778000000,3304000000,2920000000
netIncomeApplicableToCommonShares,4325000000,4778000000,3304000000,2920000000
