Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1543000000,463000000,772000000,547000000
minorityInterest,2830000000,2681000000,2740000000,2773000000
netIncome,917000000,317000000,493000000,290000000
sellingGeneralAdministrative,226000000,205000000,233000000,211000000
grossProfit,2387000000,827000000,1174000000,917000000
ebit,2238000000,633000000,936000000,724000000
operatingIncome,2238000000,633000000,936000000,724000000
otherOperatingExpenses,-77000000,-11000000,5000000,-18000000
interestExpense,-184000000,-179000000,-237000000,-241000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,283000000,31000000,126000000,119000000
totalRevenue,6538000000,4124000000,4590000000,4429000000
totalOperatingExpenses,4300000000,3491000000,3654000000,3705000000
costOfRevenue,4151000000,3297000000,3416000000,3512000000
totalOtherIncomeExpenseNet,-695000000,-170000000,-164000000,-177000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1260000000,432000000,646000000,428000000
netIncomeApplicableToCommonShares,917000000,317000000,493000000,290000000
