Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,33976000000,18995000000,32754000000,34584000000
minorityInterest,,,,
netIncome,31978000000,17894000000,27430000000,28147000000
sellingGeneralAdministrative,52761000000,48483000000,46742000000,46188000000
grossProfit,93707000000,74208000000,85582000000,87738000000
ebit,0,0,0,0
operatingIncome,33976000000,18995000000,32754000000,34584000000
otherOperatingExpenses,6970000000,6730000000,6086000000,6966000000
interestExpense,,,,
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1998000000,1101000000,5324000000,6437000000
totalRevenue,93707000000,74208000000,85582000000,87738000000
totalOperatingExpenses,59731000000,55213000000,52828000000,53154000000
costOfRevenue,0,0,0,0
totalOtherIncomeExpenseNet,0,0,0,0
discontinuedOperations,,,,
netIncomeFromContinuingOps,31978000000,17894000000,27430000000,28147000000
netIncomeApplicableToCommonShares,30557000000,16473000000,25998000000,26696000000
