Breakdown,2022-01-01,2021-01-02,2019-12-28,2018-12-29
researchDevelopment,136600000,112800000,92600000,98200000
effectOfAccountingCharges,,,,
incomeBeforeTax,988700000,733600000,246900000,552800000
minorityInterest,,,,
netIncome,740100000,555900000,303600000,467400000
sellingGeneralAdministrative,1128400000,936900000,994400000,1015200000
grossProfit,2312800000,1923300000,1904100000,1915500000
ebit,1047800000,873600000,817100000,802100000
operatingIncome,1047800000,873600000,817100000,802100000
otherOperatingExpenses,,,,
interestExpense,-70200000,-70000000,-75800000,-58500000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,248600000,177700000,-56700000,85400000
totalRevenue,8408300000,6971500000,7070100000,7159000000
totalOperatingExpenses,7360500000,6097900000,6253000000,6356900000
costOfRevenue,6095500000,5048200000,5166000000,5243500000
totalOtherIncomeExpenseNet,-59100000,-140000000,-570200000,-249300000
discontinuedOperations,,,,
netIncomeFromContinuingOps,740100000,555900000,303600000,467400000
netIncomeApplicableToCommonShares,740100000,555900000,303600000,467400000
