Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,-1088000000,365000000,829000000,2057000000
minorityInterest,1829000000,2146000000,2293000000,2456000000
netIncome,-409000000,46000000,303000000,1203000000
sellingGeneralAdministrative,145000000,167000000,213000000,202000000
grossProfit,2711000000,2693000000,2349000000,2574000000
ebit,2566000000,2526000000,2136000000,2372000000
operatingIncome,2566000000,2526000000,2136000000,2372000000
otherOperatingExpenses,,,,
interestExpense,-911000000,-1038000000,-1050000000,-1056000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,-133000000,216000000,352000000,708000000
totalRevenue,11141000000,9660000000,10189000000,10736000000
totalOperatingExpenses,8575000000,7134000000,8053000000,8364000000
costOfRevenue,8430000000,6967000000,7840000000,8162000000
totalOtherIncomeExpenseNet,-3654000000,-2161000000,-1307000000,-315000000
discontinuedOperations,4000000,3000000,1000000,218000000
netIncomeFromContinuingOps,-955000000,149000000,477000000,1349000000
netIncomeApplicableToCommonShares,-409000000,46000000,303000000,1203000000
