Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2829400000,1821100000,1916400000,1154600000
minorityInterest,3988400000,687000000,1531500000,1568300000
netIncome,2567700000,1690600000,1887800000,1236400000
sellingGeneralAdministrative,811600000,778700000,730400000,733200000
grossProfit,6674900000,5814300000,5363500000,5262300000
ebit,3555800000,3166200000,2864400000,2742300000
operatingIncome,3555800000,3166200000,2864400000,2742300000
otherOperatingExpenses,-25100000,-12900000,-9700000,3500000
interestExpense,-870900000,-793500000,-814200000,-825600000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,261800000,129600000,-200000,-110100000
totalRevenue,9356900000,8041500000,7580300000,7440100000
totalOperatingExpenses,5801100000,4875300000,4715900000,4697800000
costOfRevenue,2682000000,2227200000,2216800000,2177800000
totalOtherIncomeExpenseNet,-726400000,-1345100000,-948000000,-1587700000
discontinuedOperations,,,,
netIncomeFromContinuingOps,2567600000,1691500000,1916600000,1264700000
netIncomeApplicableToCommonShares,2567700000,1690600000,1887800000,1227000000
