Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1179000000,1076000000,881000000,641000000
minorityInterest,,,,
netIncome,1096000000,1056000000,860000000,622000000
sellingGeneralAdministrative,680000000,678000000,614000000,563000000
grossProfit,4347000000,3891000000,3777000000,3526000000
ebit,2023000000,1605000000,1591000000,1436000000
operatingIncome,2023000000,1605000000,1591000000,1436000000
otherOperatingExpenses,,,,
interestExpense,-657000000,-689000000,-683000000,-642000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,21000000,20000000,21000000,19000000
totalRevenue,6340000000,5840000000,5763000000,5370000000
totalOperatingExpenses,4317000000,4235000000,4172000000,3934000000
costOfRevenue,1993000000,1949000000,1986000000,1844000000
totalOtherIncomeExpenseNet,-844000000,-529000000,-710000000,-795000000
discontinuedOperations,-62000000,-62000000,-62000000,-62000000
netIncomeFromContinuingOps,1158000000,1056000000,860000000,622000000
netIncomeApplicableToCommonShares,1096000000,999000000,747000000,509000000
