Breakdown,2021-08-31,2020-08-31,2019-08-31,2018-08-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,7761116000,6774331000,6251797000,5808093000
minorityInterest,567660000,498637000,418683000,359835000
netIncome,5906809000,5107839000,4779112000,4059907000
sellingGeneralAdministrative,8742599000,7462514000,7009614000,6594585000
grossProfit,16364128000,13976158000,13314688000,12493364000
ebit,7621529000,6513644000,6305074000,5898779000
operatingIncome,7621529000,6513644000,6305074000,5898779000
otherOperatingExpenses,,,,
interestExpense,-59492000,-33071000,-22963000,-19539000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1770571000,1589018000,1405556000,1593499000
totalRevenue,50533389000,44327039000,43215013000,40992534000
totalOperatingExpenses,42911860000,37813395000,36909939000,35093755000
costOfRevenue,34169261000,30350881000,29900325000,28499170000
totalOtherIncomeExpenseNet,139587000,260687000,-53277000,-90686000
discontinuedOperations,,,,
netIncomeFromContinuingOps,5990545000,5185313000,4846241000,4214594000
netIncomeApplicableToCommonShares,5906809000,5107839000,4779112000,4059907000
