Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,19093000000,14065000000,16996000000,15242000000
minorityInterest,1917000000,2695000000,2520000000,2205000000
netIncome,14159000000,10534000000,13057000000,11731000000
sellingGeneralAdministrative,43314000000,39850000000,40424000000,34791000000
grossProfit,77935000000,70443000000,74502000000,64815000000
ebit,20817000000,17493000000,21125000000,19148000000
operatingIncome,20817000000,17493000000,21125000000,19148000000
otherOperatingExpenses,,,,-141000000.0
interestExpense,-4281000000,-4588000000,-4567000000,-3542000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,5259000000,3364000000,3673000000,3380000000
totalRevenue,116385000000,103564000000,108942000000,94507000000
totalOperatingExpenses,95568000000,86071000000,87817000000,75359000000
costOfRevenue,38450000000,33121000000,34440000000,29692000000
totalOtherIncomeExpenseNet,-1724000000,-3428000000,-4129000000,-3906000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,13834000000,10701000000,13323000000,11862000000
netIncomeApplicableToCommonShares,14159000000,10534000000,13057000000,11731000000
