Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,4819000000,4207000000,4116000000,3737000000
effectOfAccountingCharges,,,,
incomeBeforeTax,6701000000,8133000000,9138000000,9545000000
minorityInterest,,,,
netIncome,5893000000,7264000000,7842000000,8394000000
sellingGeneralAdministrative,5368000000,5730000000,5150000000,5332000000
grossProfit,19525000000,19265000000,19006000000,19646000000
ebit,9338000000,9328000000,9740000000,10551000000
operatingIncome,9338000000,9328000000,9740000000,10551000000
otherOperatingExpenses,,,,26000000.0
interestExpense,-1197000000,-1038000000,-1289000000,-1392000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,808000000,869000000,1296000000,1151000000
totalRevenue,25979000000,25424000000,23362000000,23747000000
totalOperatingExpenses,16641000000,16096000000,13622000000,13196000000
costOfRevenue,6454000000,6159000000,4356000000,4101000000
totalOtherIncomeExpenseNet,-2637000000,-1195000000,-602000000,-1006000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,5893000000,7264000000,7842000000,8394000000
netIncomeApplicableToCommonShares,5893000000,7264000000,7842000000,8394000000
