Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,1686000000,1415000000,1693000000,1850000000
effectOfAccountingCharges,,,,
incomeBeforeTax,8235000000,4009000000,7840000000,7846000000
minorityInterest,32000000,47000000,41000000,41000000
netIncome,6489000000,2998000000,6093000000,6147000000
sellingGeneralAdministrative,3433000000,3957000000,4796000000,4806000000
grossProfit,13189000000,10127000000,14462000000,14903000000
ebit,8274000000,4835000000,8113000000,8336000000
operatingIncome,8274000000,4835000000,8113000000,8336000000
otherOperatingExpenses,-204000000,-80000000,-140000000,-89000000
interestExpense,-488000000,-514000000,-421000000,-404000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1742000000,1006000000,1746000000,1698000000
totalRevenue,50971000000,41748000000,53800000000,54722000000
totalOperatingExpenses,42697000000,36913000000,45687000000,46386000000
costOfRevenue,37782000000,31621000000,39338000000,39819000000
totalOtherIncomeExpenseNet,-39000000,-826000000,-273000000,-490000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,6493000000,3003000000,6094000000,6148000000
netIncomeApplicableToCommonShares,6489000000,2998000000,6093000000,6147000000
